Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Width (mm),Thickness (mm),Weight (gr),Waterproof,Frame material,Fingerprint scanner,L3 cache (mb),Lithography process (nm),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3,Speakers,Launch price category
12,1503593,370139,497986,333589,301879,0,6.78,1260,2800,453,144,1,4500,1,75.88,7.98,194.9,4,1,1,8,4,12,5,4,256,7,0,80,0,1,50,0,0,2,2,2.5,3.0,1.0,16.0,0,1,0,0,1,1,143,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
1,422755,126747,100925,86765,108318,1,6.2,1080,2340,413,60,0,700,1,74.0,8.2,168.0,0,1,3,0,7,6,3,2,128,3,0,18,0,0,12,0,0,2,2,2.0,4.0,1.12,8.0,1,1,1,0,1,1,1390,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,1,0,0,1.0,1.0
2,716770,209297,208395,135875,163203,0,6.67,1080,2340,386,90,0,800,1,74.8,9.0,208.0,0,2,1,4,7,8,4,2,128,5,0,50,1,1,108,1,2,2,4,2.0,3.0,0.9,20.0,0,1,0,0,0,2,1635,2,1,1,1,1,0,22,1,1,1,1,1,0,0,1,1,1,1,1.0,3.0
5,215672,73124,39146,47053,56349,3,6.4,720,1600,274,90,0,390,0,73.6,8.4,186.0,0,1,2,1,12,4,3,2,64,1,1,15,0,0,48,0,0,0,1,2.2,3.1,1.12,13.0,0,0,1,1,1,0,1178,2,1,1,0,0,0,7,1,1,0,0,0,0,0,1,1,0,0,0.0,0.0
5,131372,50286,6591,34538,39957,7,6.5,720,1600,270,60,0,500,0,75.9,9.1,206.0,0,1,0,0,28,2,1,1,32,1,1,47,0,0,13,0,0,0,1,2.0,3.00395390070922,1.12,5.0,0,0,1,1,1,0,1329,2,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2,391869,124893,63614,93629,109733,0,6.43,1080,2400,409,90,0,1000,0,73.87,8.09,176.0,0,1,2,0,12,6,3,2,64,4,1,33,0,0,108,0,0,0,1,2.4,3.06,1.0,16.0,0,0,1,0,0,1,509,2,1,1,1,0,0,13,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0
2,1413398,318975,546270,304260,261533,0,6.67,1220,2712,446,120,0,1800,1,74.34,8.05,198.0,0,0,1,4,4,12,5,4,256,7,0,90,0,0,64,0,0,1,2,2.4,3.06,1.0,16.0,0,1,0,0,1,2,265,2,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
2,245171,86965,37220,53944,67042,2,6.3,1080,2340,409,60,0,550,0,75.2,8.1,186.0,0,1,3,0,14,3,3,2,32,1,1,18,0,0,48,0,0,0,2,2.2,3.1,1.12,13.0,0,1,1,1,0,1,2060,2,1,1,1,1,0,13,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
2,301096,97540,53887,70527,79142,0,5.97,1080,2340,432,60,0,585,1,70.5,7.4,155.0,0,2,1,1,10,6,3,2,64,3,0,18,0,0,48,1,0,1,2,2.0,2.78,0.9,20.0,0,0,0,0,0,1,2001,2,1,1,1,0,1,15,1,1,1,1,1,0,0,1,1,0,0,0.0,1.0
15,2149033,469041,889685,412921,377386,0,6.78,1080,2400,388,165,1,2500,1,76.8,8.9,225.0,8,2,1,12,4,12,5,4,256,7,0,65,1,1,50,1,1,2,2,2.5,3.2,1.0,32.0,0,1,1,0,1,2,234,2,1,1,1,0,1,18,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
2,398133,129962,96729,63272,108170,2,6.67,1080,2400,395,120,0,450,1,76.8,9.4,215.0,3,2,2,0,8,6,3,2,64,3,1,33,0,0,64,0,0,1,2,2.2,3.4,0.8,20.0,0,0,1,1,1,1,1451,2,1,1,1,0,0,15,1,1,0,0,0,0,0,1,0,0,0,1.0,0.0
11,415676,136813,66510,102902,109451,2,6.78,1080,2460,396,120,0,580,0,76.61,9.0,219.4,0,1,2,0,6,8,3,2,128,4,1,45,0,1,50,0,0,0,2,2.0,2.76,1.12,8.0,0,0,1,1,0,0,418,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0
3,274561,74416,26729,101944,71472,2,6.5,1080,2400,405,60,0,400,0,73.82,7.99,177.0,2,1,2,0,12,4,3,2,128,4,1,15,0,0,50,0,0,0,1,2.0,4.0,1.12,8.0,0,0,1,1,1,0,387,2,1,1,1,0,0,7,1,1,0,0,0,0,0,1,0,0,0,1.0,0.0
10,208242,71206,24730,53808,58498,2,6.5,720,1600,270,90,0,480,0,75.9,8.5,189.0,0,1,2,1,12,3,3,2,32,1,1,18,0,0,13,0,0,0,1,2.0,3.00395390070922,0.9680385288966724,8.0,0,0,1,1,0,0,905,2,1,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
1,842548,221486,298771,133827,188464,1,6.4,1080,2400,411,90,0,500,1,74.8,8.9,207.0,8,2,1,4,5,8,4,4,128,6,0,30,1,1,50,0,0,2,2,2.0,2.9,1.12,8.0,1,1,0,0,1,2,1056,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,1,0,1,1.0,2.0
14,1515248,394334,511269,320030,289615,0,6.78,1264,2780,450,120,1,6000,1,75.1,8.65,191.0,5,0,1,8,4,12,5,4,256,7,0,120,0,0,50,0,0,2,2,2.5,2.74,0.8,32.0,0,1,0,0,1,1,113,4,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
5,125214,45078,14913,40800,24423,7,6.5,720,1600,270,60,0,400,0,75.9,9.1,196.0,0,1,0,0,14,3,1,1,32,1,1,15,0,0,13,0,0,0,1,2.2,3.00395390070922,0.9680385288966724,5.0,0,0,1,1,1,0,1329,1,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
14,228611,75961,31322,59626,61702,2,6.5,720,1600,270,60,0,400,0,75.6,8.5,182.0,0,1,0,0,12,2,3,2,32,4,1,10,0,0,8,0,0,0,1,2.2,5.0,0.9680385288966724,5.0,0,0,1,0,0,0,783,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
3,871452,257604,268604,150520,194724,4,6.55,1080,2400,402,144,1,600,1,71.99,7.45,175.0,2,2,1,4,5,8,4,4,128,6,0,68,0,0,50,0,2,2,2,2.5,2.8,0.8,32.0,0,1,0,0,1,2,721,4,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1,1.0,2.0
12,2152184,490601,893392,446780,321411,0,6.78,1260,2800,452,120,1,3000,1,75.28,8.91,225.0,8,2,1,18,4,12,5,4,256,7,0,100,1,1,50,0,2,2,2,2.0,2.8,0.8,32.0,1,1,0,0,1,2,295,4,2,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
5,734625,233124,172897,151024,177580,3,6.6,1080,2340,390,120,1,1000,1,77.4,8.2,213.0,7,2,1,4,4,8,4,4,128,6,1,25,0,0,50,0,0,1,2,2.2,2.74,0.8,32.0,1,1,0,0,1,1,174,4,1,1,1,0,0,18,1,1,1,1,1,0,1,0,1,0,1,1.0,1.0
2,1178353,311765,436243,211003,219342,0,6.67,1080,2400,395,120,0,500,1,76.7,8.5,210.0,0,2,2,6,4,8,4,4,128,6,0,120,0,0,64,0,0,2,2,2.4,2.0,0.8,20.0,0,1,0,0,1,2,874,2,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
2,393950,142796,74296,75928,100930,2,6.67,1080,2400,395,60,0,450,1,76.7,8.8,209.0,0,1,2,0,8,4,3,2,64,3,1,33,0,0,64,0,0,1,2,2.48,3.1,1.0,16.0,0,0,1,1,0,1,1574,2,1,1,1,1,0,12,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
5,680061,206940,180770,136999,155352,5,6.2,1440,3200,563,120,0,800,1,69.1,7.9,163.0,8,2,1,2,7,8,4,2,128,5,1,25,1,1,12,1,1,2,2,2.2,3.2,1.22,10.0,1,0,0,0,1,2,1635,4,2,1,1,1,0,22,1,1,1,0,0,0,0,1,1,0,1,1.0,3.0
4,1527105,382143,618652,278662,247648,1,6.78,1224,2700,437,120,0,2600,1,74.7,8.2,195.0,0,0,1,8,4,12,5,4,256,7,0,100,1,1,50,1,0,2,2,2.0,2.51,0.64,50.0,0,1,0,0,1,2,295,4,1,1,1,0,1,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
5,454690,142354,106454,92729,113153,3,6.2,1440,2960,531,60,0,631,1,73.8,8.5,189.0,8,2,3,0,10,6,3,2,64,3,1,15,1,0,12,1,0,2,4,1.7,3.6,1.22,8.0,0,0,1,0,1,2,2366,3,1,1,1,0,0,18,1,1,1,0,0,0,0,1,1,0,0,1.0,3.0
4,707571,214987,168077,178183,146324,0,6.7,1200,2664,435,120,1,1000,1,74.1,7.8,183.0,0,1,1,0,4,8,3,2,256,6,0,66,0,1,200,0,0,1,2,2.2,1.4,1.12,50.0,1,1,0,0,0,1,448,4,1,1,1,0,1,18,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0
5,143617,51263,20113,35388,36853,7,6.5,720,1600,270,60,0,400,0,75.9,9.1,196.0,0,1,2,0,12,3,3,2,32,1,1,15,0,0,13,0,0,0,1,2.2,3.00395390070922,0.9680385288966724,5.0,0,0,1,1,1,0,1117,2,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
11,428894,131913,71029,106630,119322,0,6.78,1080,2460,396,120,0,1300,0,76.8,7.9,195.0,3,1,1,0,6,8,3,2,256,4,0,70,0,1,108,0,0,0,1,1.7,3.00395390070922,0.7,32.0,0,0,1,1,1,0,143,2,1,1,1,0,0,13,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0
5,147439,52120,18126,39276,37917,7,6.5,720,1600,270,60,0,450,0,75.8,8.9,205.0,0,1,2,0,12,3,2,2,32,1,1,15,0,0,48,0,0,0,1,2.0,2.0,0.8,8.0,0,0,1,1,1,0,1360,2,1,1,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2,154633,55294,11263,42966,45110,6,6.53,720,1600,269,60,0,400,0,77.0,9.0,194.0,0,1,3,0,12,2,3,2,32,1,1,10,0,0,13,0,0,0,1,2.2,3.00395390070922,1.0,5.0,0,0,1,1,0,0,905,2,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
5,1156262,327152,435920,188655,204535,5,6.4,1080,2340,403,120,0,1450,1,76.5,8.2,209.0,8,2,1,4,4,8,4,4,128,6,0,25,1,1,50,1,1,2,2,2.4,2.65,1.22,10.0,1,1,0,0,1,2,326,4,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,2.0
14,570426,174502,110012,129548,156364,0,6.7,1080,2412,394,120,0,500,1,73.9,8.2,183.0,0,1,1,0,6,8,3,2,256,4,0,67,0,0,100,0,0,1,2,2.5,3.1,1.0,16.0,0,1,0,0,1,1,479,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0
2,427408,151022,48864,117591,109931,2,6.79,1080,2460,396,90,0,550,0,76.3,8.2,199.0,3,1,2,0,4,4,3,2,128,4,1,18,0,0,50,0,0,0,1,2.0,3.00395390070922,0.9680385288966724,8.0,0,1,1,0,1,0,387,2,1,1,1,0,0,18,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0
11,752312,203651,213575,156546,178540,0,6.67,1080,2400,395,120,0,500,1,75.9,7.8,193.0,3,1,1,0,6,8,3,2,256,6,1,33,0,0,64,0,0,1,2,2.5,2.8,0.8,32.0,0,1,1,1,0,1,479,2,2,1,1,0,0,20,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0
13,372441,95187,104334,82832,90088,1,6.1,1080,2240,408,60,0,400,1,73.0,7.8,180.0,7,2,2,0,10,6,3,2,128,3,0,22,0,0,40,1,0,1,2,2.0,2.8,0.9,24.0,0,0,0,0,1,2,2335,2,1,1,1,1,0,18,1,1,0,0,0,0,0,1,1,0,0,1.0,3.0
2,466347,130936,158747,91990,84674,2,6.18,1080,2246,403,60,0,500,0,75.2,8.8,182.0,0,1,3,2,10,6,3,2,64,3,1,18,0,0,12,0,0,2,4,2.0,3.1,0.9,20.0,0,0,1,1,0,2,2213,2,1,1,1,0,0,16,1,1,0,0,0,0,0,1,0,0,0,1.0,1.0
2,606360,203725,145134,116858,140643,0,6.67,1080,2400,395,120,0,500,1,76.03,7.9,181.0,3,1,2,0,6,6,3,2,128,4,0,67,0,1,108,0,0,1,2,2.4,3.06,1.0,16.0,0,1,1,0,1,1,568,2,2,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0
4,1293980,325163,469656,252814,246347,1,6.78,1224,2700,437,120,1,4000,1,75.2,8.2,199.0,5,1,1,8,4,12,5,4,256,7,0,100,1,1,50,0,0,2,2,2.1,1.3,1.2,50.0,1,1,0,0,1,2,113,4,1,1,1,0,1,20,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
3,351771,122625,69314,78462,81370,2,6.5,720,1600,269,90,0,450,0,74.9,9.0,192.0,3,1,3,0,8,4,3,2,64,3,1,15,0,0,48,0,0,0,2,2.2,3.1,1.12,13.0,0,1,1,1,0,1,1239,2,2,1,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0
13,741333,200677,236558,148683,155415,1,6.6,1228,2700,450,120,0,550,1,72.8,8.5,195.0,8,2,1,4,5,8,4,2,128,6,2,66,1,1,50,0,0,2,2,2.4,3.06,1.12,13.0,0,0,0,0,1,2,1117,4,2,1,1,1,0,20,1,1,1,0,0,0,0,1,1,1,1,1.0,3.0
2,232370,89267,34232,54487,54384,2,6.3,1080,2340,409,60,0,450,0,75.3,8.4,190.0,0,1,3,0,11,3,3,2,32,1,1,18,0,0,48,0,0,1,2,2.0,2.9,1.12,13.0,0,0,1,1,0,1,1817,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
2,445215,157561,52509,115134,120011,8,6.79,1080,2460,396,120,0,550,0,76.3,8.3,168.6,3,1,2,0,4,6,3,2,128,4,1,33,0,0,108,0,0,0,1,2.5,1.67,0.64,13.0,0,1,1,0,1,0,21,2,1,1,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
1,1152535,378836,371060,185462,217177,1,6.7,1344,2992,489,120,1,2400,1,76.5,8.8,213.0,8,2,1,0,4,12,5,4,128,6,0,30,1,1,50,0,0,2,2,2.2,3.1,1.22,10.5,1,1,0,0,0,2,326,4,2,1,1,1,1,20,1,1,1,0,0,0,0,1,1,0,1,1.0,3.0
2,393646,126105,95163,75194,97184,0,6.67,1080,2400,395,120,1,450,1,76.5,8.1,193.0,3,1,2,0,8,6,3,2,64,4,1,33,0,0,108,0,0,1,2,2.5,3.06,1.0,16.0,0,0,1,1,1,1,1270,2,1,1,1,0,0,15,1,1,0,0,0,0,0,1,1,0,1,1.0,0.0
2,599824,193310,165228,107520,133766,0,6.39,1080,2340,403,60,0,600,1,74.3,8.8,191.0,0,2,1,2,7,6,3,2,128,3,0,27,0,0,48,1,0,2,2,2.2,3.4,0.8,20.0,0,0,1,1,0,2,1909,2,1,1,1,1,0,20,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0
1,1183110,311982,442023,200125,228980,1,8.0,2076,2152,373,120,1,2700,1,150.2,5.1,257.0,0,2,2,0,4,16,5,4,256,7,0,45,1,0,48,1,0,2,2,2.2,3.94,1.22,10.0,1,1,0,0,1,2,-10,4,2,1,1,1,1,20,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
9,156730,56344,11446,42926,46014,2,6.51,720,1600,269,60,0,500,0,75.7,8.4,192.0,0,1,2,0,12,4,3,2,128,1,1,18,0,0,13,0,0,0,1,2.5,3.06,1.75,16.0,0,0,1,1,0,0,1239,2,1,1,1,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
10,363790,115601,85430,80632,82129,2,6.56,720,1612,269,90,0,500,0,75.7,8.6,195.1,2,1,2,0,8,4,3,2,128,3,1,20,0,0,50,0,0,0,2,2.0,3.00395390070922,1.12,8.0,0,1,1,0,0,1,387,2,1,1,1,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
4,1012201,259919,367772,179429,205090,1,6.81,1312,2848,460,120,0,600,1,74.7,9.15,215.0,8,2,1,6,4,8,4,4,256,6,0,100,1,1,50,0,0,2,2,2.2,2.5,0.7,12.0,1,1,0,0,1,2,874,4,1,1,1,1,0,20,1,1,0,0,0,0,0,1,1,0,1,1.0,4.0
15,1524799,378774,608654,296031,241340,3,5.92,1080,2400,445,144,0,1100,1,68.1,9.4,172.0,8,2,2,8,4,8,5,4,128,7,0,30,1,1,50,0,1,3,2,2.5,3.2,0.7,32.0,0,1,1,0,0,2,418,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1,1.0,3.0
5,382635,124973,63368,88392,105902,3,6.5,1080,2340,396,90,0,800,0,76.8,8.4,200.0,0,1,2,2,6,4,3,2,128,4,1,25,0,0,50,0,0,0,1,2.0,3.06,1.12,13.0,0,1,1,0,1,0,265,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0
3,436384,148874,83797,95496,108217,2,6.5,720,1600,270,120,0,500,0,74.6,8.0,179.0,0,1,2,0,6,8,3,2,128,4,1,18,0,0,50,0,0,0,1,2.4,3.00395390070922,1.12,16.0,1,1,1,0,1,1,265,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0
2,884029,240841,264605,164334,214249,0,6.81,1440,3200,515,120,1,900,1,74.6,8.5,205.0,8,2,1,4,5,8,4,2,128,6,0,67,1,1,50,0,1,2,2,2.3,3.4,0.8,20.0,0,1,0,0,1,2,1239,2,2,1,1,1,1,24,1,1,1,1,1,0,0,1,1,1,1,1.0,4.0
4,510190,182475,47264,145851,134600,0,6.78,1200,2652,431,120,0,1200,0,75.5,7.98,185.0,3,1,1,0,4,8,4,4,256,6,0,35,0,1,108,0,0,1,2,2.5,1.67,1.0,16.0,0,1,0,0,0,1,326,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0
2,1314985,377710,477184,223959,236132,0,6.67,1220,2712,446,120,0,500,1,75.9,8.6,205.0,3,1,1,6,4,8,4,4,128,6,0,120,0,0,200,0,1,2,2,2.2,3.47,0.8,20.0,1,1,0,0,1,2,691,2,2,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
1,357020,115287,70626,78602,92505,1,5.81,1080,2340,443,60,0,700,1,69.4,8.2,143.0,0,1,3,0,8,6,3,2,128,3,0,18,0,0,12,0,0,1,2,2.0,2.8,1.12,8.0,1,0,1,0,1,1,1421,2,1,1,1,1,0,15,1,1,1,0,0,0,0,1,1,0,0,1.0,1.0
5,414935,129606,63977,114137,101572,6,6.6,1080,2408,400,60,0,500,0,80.1,10.2,240.0,8,1,2,2,6,6,3,2,128,4,1,15,0,0,50,0,0,0,1,2.0,2.76,0.9680385288966724,5.0,1,1,1,0,1,1,234,2,1,0,0,0,0,20,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0
5,297257,107322,39447,84454,66034,7,6.6,1080,2408,400,90,0,460,0,76.9,8.4,195.0,0,1,2,0,6,4,3,2,32,1,1,25,0,0,50,0,0,0,1,2.2,5.0,1.12,8.0,0,0,1,1,1,0,905,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
12,1613322,390264,603227,320946,298885,0,6.78,1260,2800,453,144,1,1400,1,75.68,8.34,190.0,0,1,1,8,4,12,5,4,256,7,0,120,0,1,50,0,2,2,2,2.5,3.1,1.0,16.0,0,1,0,0,1,2,265,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
14,2069095,462949,858699,412582,334865,0,6.78,1264,2780,450,144,1,4500,1,75.06,9.23,218.0,4,2,1,12,4,12,5,4,256,7,0,100,1,1,50,1,1,2,2,2.5,2.74,0.8,32.0,0,1,0,0,1,2,265,4,1,1,1,0,1,20,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
0,399994,130993,62584,111088,95389,0,6.7,1080,2400,393,60,0,500,0,76.9,7.9,188.0,0,1,2,0,6,8,3,2,256,4,1,33,0,0,108,0,0,0,2,2.0,1.67,0.64,16.0,0,0,1,1,0,1,783,2,1,1,1,0,0,13,1,1,0,0,0,0,0,1,1,0,1,1.0,0.0
5,360125,130125,70365,65296,93626,3,6.7,1080,2400,393,60,0,600,0,76.0,7.7,179.0,0,1,1,0,8,6,3,2,128,3,1,25,0,0,64,0,0,1,1,2.2,2.8,0.8,32.0,0,0,1,1,1,1,1664,4,1,1,1,0,0,12,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0
9,776461,198469,272136,131615,174241,0,6.55,1080,2400,402,90,0,500,1,72.5,8.0,184.0,0,2,1,4,7,12,3,4,256,6,0,65,0,1,50,0,0,2,2,2.4,2.8,0.8,32.0,0,1,0,0,1,2,1270,2,1,1,1,1,0,20,1,1,0,0,0,0,0,1,1,0,1,1.0,3.0
2,427069,161131,47367,116028,102543,2,6.79,1080,2460,396,90,0,550,0,76.28,8.17,199.0,3,1,2,0,4,4,3,2,128,4,1,18,0,0,50,0,0,0,1,2.2,5.0,1.75,5.0,0,1,1,0,0,1,448,2,1,1,1,0,0,18,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0
13,253773,94189,34032,61834,63718,2,6.15,1080,2312,415,60,0,460,0,72.7,7.43,159.0,0,1,3,1,12,4,3,2,128,1,1,18,0,0,24,0,0,0,2,2.0,2.8,0.8,32.0,0,0,1,1,0,1,1940,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0
6,1514897,376607,588440,282545,267305,0,6.7,1440,3216,525,120,1,1300,1,74.1,8.53,205.0,4,2,1,8,4,8,5,4,128,7,0,100,0,0,50,0,1,2,2,2.4,3.09,1.0,16.0,1,1,0,0,1,2,599,2,1,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
4,618614,198611,149579,122975,147449,1,6.67,1080,2400,395,120,0,500,1,73.3,7.91,178.0,0,1,1,0,6,8,4,3,128,6,0,66,0,1,54,0,0,1,2,2.4,3.2,0.7,32.0,0,1,0,0,1,1,813,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,0,1,0.0,2.0
6,1077322,257553,457044,149592,213133,0,6.7,1440,3216,525,120,1,500,1,73.9,8.6,200.5,0,2,1,6,4,8,4,4,128,6,0,80,1,1,48,0,1,3,4,2.2,2.74,0.8,32.0,0,1,0,0,1,2,964,2,1,1,1,1,0,20,1,1,0,0,0,0,0,1,1,0,1,1.0,3.0
11,256425,80985,39264,64233,71943,2,6.6,720,1612,267,90,0,500,0,75.6,8.45,194.0,3,1,2,0,12,8,3,2,256,3,1,18,0,0,50,0,0,0,1,2.2,3.00395390070922,0.64,32.0,0,1,1,1,0,0,599,2,1,1,1,0,0,7,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0
12,2083491,484471,876384,394276,328360,0,6.78,1260,2800,453,144,1,3000,1,75.68,8.34,190.0,4,1,1,18,4,8,5,4,128,7,0,120,0,1,50,0,2,2,2,2.5,3.1,1.0,16.0,0,1,0,0,1,2,265,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
14,277473,89633,40341,74976,72523,2,6.67,720,1604,264,90,0,625,0,76.1,7.64,185.0,4,1,2,0,12,6,3,2,128,1,1,45,0,0,50,0,0,0,1,2.0,2.76,0.64,8.0,0,0,1,0,0,0,143,2,1,1,1,0,0,7,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
14,662355,208243,120794,174635,158683,0,6.7,1080,2412,394,120,0,950,0,74.02,8.75,196.0,5,0,1,0,4,8,3,2,128,6,0,67,0,0,50,1,0,1,2,2.4,4.0,0.8,32.0,0,1,0,0,1,1,234,2,1,1,1,0,0,18,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
7,762183,237322,192626,149760,182475,1,6.5,1644,3840,643,60,0,580,1,71.1,7.6,181.0,8,2,2,4,7,8,3,2,256,5,1,21,1,0,12,1,0,2,2,2.0,4.0,1.12,8.0,0,1,1,0,1,2,1513,2,1,1,1,1,1,22,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,930073,254735,305726,171031,198581,5,6.7,1080,2400,394,120,1,1300,1,75.6,7.8,200.0,8,2,1,0,5,8,4,2,128,6,0,25,1,1,12,0,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,1298,4,2,1,1,1,0,24,1,1,1,1,1,0,0,1,1,0,1,1.0,3.0
5,589781,191714,135891,118187,143989,3,6.7,1080,2400,393,60,0,400,1,75.6,8.1,186.0,0,2,1,2,7,6,3,2,128,3,1,45,0,0,48,0,0,2,4,2.2,2.8,0.8,32.0,0,0,0,1,1,2,1695,4,1,1,1,0,0,20,1,1,1,1,1,0,0,1,1,0,0,0.0,2.0
4,596371,204611,137882,111603,142275,1,6.57,1080,2340,392,120,0,525,1,73.8,7.8,175.0,0,1,1,0,6,8,3,2,128,3,0,66,0,0,108,0,0,1,2,2.2,3.14,0.7,32.0,0,1,0,0,0,1,1178,2,2,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0
14,535536,177132,112841,106425,139138,0,6.7,1080,2412,394,120,0,500,1,73.9,7.95,174.5,0,1,1,0,6,8,3,2,128,4,0,67,0,0,108,0,0,1,2,2.5,3.1,1.0,16.0,0,1,0,0,0,1,660,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
5,1582132,390737,616030,305189,270176,5,6.7,1080,2640,425,120,1,500,1,71.9,6.9,187.0,0,2,2,8,4,8,4,4,256,7,0,25,1,1,12,0,0,2,2,2.2,3.0,1.22,10.0,1,1,0,0,1,2,387,4,2,1,1,0,0,20,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
2,755301,216666,202963,150303,185369,2,6.6,1080,2400,399,120,1,450,1,75.9,8.9,193.0,3,1,2,8,6,8,3,2,128,6,0,67,0,0,64,0,0,1,2,2.5,3.06,1.0,16.0,0,1,0,0,1,1,1117,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,0,1,1.0,1.0
5,156332,55233,21549,41648,37902,3,5.9,1080,2340,437,60,0,548,0,69.2,7.9,140.0,0,1,3,0,14,4,3,2,64,1,1,15,0,0,16,0,0,0,1,2.0,2.8,0.9,25.0,0,0,1,1,1,1,1970,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
2,1524921,389140,596405,297015,242361,0,6.73,1440,3200,522,120,1,1300,1,74.64,9.06,227.0,8,2,1,8,4,12,5,4,256,7,0,90,1,1,50,0,1,2,2,2.0,3.14,0.7,32.0,0,1,0,0,1,2,509,2,2,1,1,1,1,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
