Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Lithography process (nm),Neural processor (NPU),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3,Speakers,Launch price category
5,391095,136002,61819,92760,100514,7,6.6,1080,2400,399,90,0,500,0,167.7,78.0,9.1,204.0,0,1,1,2,2,3,7,1,4,3,2,64,4,1,5000,15,0,0,50,0,1,0,0,1,2.0,2.76,1.12,13.0,0,1,1,0,1,0,599,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
3,1552885,384021,523782,376100,268982,4,6.7,1220,2712,446,144,1,2500,1,161.1,72.4,8.6,197.0,8,4,2,1,8,3,4,1,12,5,4,512,7,0,4500,125,1,1,50,0,2,0,2,2,1.9,2.76,0.64,50.0,1,1,0,0,1,2,113,4,2,1,1,0,0,18,1,1,1,0,0,0,0,1,0,0,1,1,1.0,3.0
2,208387,83938,25798,46030,52621,2,5.99,1080,2160,403,60,0,450,0,158.5,75.4,8.0,180.0,0,3,2,3,0,2,14,1,3,3,2,32,1,1,4000,18,0,0,12,0,2,0,0,2,2.0,2.9,1.4,5.0,0,0,1,1,0,1,2394,2,1,1,0,0,0,12,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
5,266455,76468,45756,70269,73962,3,6.4,1080,2340,403,60,0,630,0,159.0,75.1,8.9,188.0,0,1,1,3,0,2,10,1,4,3,2,64,3,1,6000,15,0,0,48,0,1,0,1,1,2.0,4.0,1.12,20.0,0,0,1,1,1,1,1635,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,1,0,0,0.0,0.0
3,600657,198472,117221,133082,151882,4,6.6,1080,2400,402,144,1,1300,1,159.63,71.99,8.09,174.0,8,4,1,1,0,2,4,1,8,3,2,256,4,0,5000,68,0,0,50,0,2,0,1,2,2.4,1.5,0.9680385288966724,32.0,1,1,0,0,1,1,82,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1,1,1,1.0,2.0
1,565573,178561,153977,86156,146879,4,5.7,1080,2280,444,90,0,450,1,147.1,68.8,8.2,162.0,8,2,2,0,2,3,7,1,6,3,2,64,5,0,2800,18,1,0,12,1,1,0,1,2,2.0,3.09,1.22,8.0,1,0,0,0,1,2,1756,2,1,1,1,1,0,18,1,1,1,1,1,1,0,0,1,1,0,1,1.0,3.0
3,562384,170643,143286,113077,135378,1,6.6,1080,2400,399,144,0,500,1,160.86,74.24,7.99,170.0,2,1,1,1,0,3,6,1,8,3,2,256,4,0,5000,30,1,1,50,0,2,0,1,2,2.5,5.0,0.7,32.0,1,1,0,0,1,1,752,2,1,1,1,0,0,19,1,1,1,1,0,0,0,0,1,1,0,1,1.0,2.0
2,600986,202613,115546,136116,146711,0,6.67,1220,2712,446,120,1,1800,1,161.15,74.24,7.98,187.0,4,1,1,1,0,2,4,1,8,3,2,128,4,0,5100,67,0,0,200,0,2,0,1,2,2.6,3.06,1.0,16.0,1,1,1,0,1,1,234,2,2,1,1,0,0,18,0,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0
5,764972,215632,254427,130742,164171,3,6.5,1080,2400,407,120,0,400,1,159.8,74.5,8.4,190.0,8,1,2,1,4,3,7,1,6,4,2,128,6,1,4500,25,1,1,12,1,2,0,2,2,2.0,2.74,0.8,32.0,0,1,0,0,1,2,1421,4,2,1,1,1,1,20,0,1,1,0,1,1,0,0,1,1,0,1,1.0,2.0
14,576716,187667,95385,152993,140671,0,6.7,1080,2412,394,120,0,950,0,161.47,74.02,8.75,190.0,5,0,0,1,0,2,4,1,8,3,2,128,4,0,5000,67,0,0,50,1,1,0,1,2,2.4,4.0,1.12,16.0,0,1,0,0,1,1,234,2,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
15,1340037,367963,486752,217995,267327,0,6.78,1080,2448,395,165,0,830,1,173.0,77.0,10.3,239.0,0,2,2,1,6,3,4,1,8,4,4,128,6,0,6000,65,0,1,50,0,1,1,2,2,2.0,2.93,1.22,12.0,0,1,1,0,1,2,783,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
12,2117129,473092,907124,389821,347092,0,6.78,1440,3200,517,120,1,3000,1,164.1,75.6,9.2,229.0,9,2,2,1,12,3,4,1,12,5,4,256,7,0,5500,80,1,1,50,1,2,2,2,2,2.5,2.76,0.7,50.0,0,1,0,0,1,2,113,4,2,1,0,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
12,1534769,385633,540758,326032,282346,0,6.78,1260,2800,453,144,0,600,1,164.7,77.0,8.5,192.0,0,2,1,1,8,3,4,1,16,5,4,256,7,0,5000,120,0,0,50,0,1,2,2,2,2.5,3.1,1.0,16.0,0,1,0,0,1,2,479,2,2,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
7,529987,169547,162493,88311,109636,1,6.1,1080,2520,449,60,0,400,1,158.0,68.0,8.2,164.0,5,2,2,2,2,3,7,1,6,3,2,128,3,1,3140,18,0,0,12,1,1,0,1,2,2.0,4.0,1.12,8.0,0,1,0,0,1,2,1756,2,1,1,1,1,0,19,1,1,1,1,0,0,0,0,1,1,0,1,1.0,2.0
6,1942603,428614,791748,395080,327161,0,6.82,1440,3168,510,120,1,1600,1,163.3,75.8,9.15,220.0,5,2,2,1,12,3,4,1,12,5,4,256,7,0,5400,100,1,1,50,1,2,1,2,2,2.4,2.74,0.8,32.0,1,1,0,0,1,2,203,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
14,816276,227759,219558,158445,210514,0,6.62,1080,2400,397,120,0,700,1,162.9,75.8,8.65,194.5,0,1,1,1,4,3,7,1,8,3,2,128,6,0,5000,80,0,0,64,0,2,0,2,2,2.5,3.13,1.0,16.0,0,1,0,0,1,1,813,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0
5,1907531,457176,769130,374255,306970,5,6.8,1440,3088,501,120,1,2600,1,162.3,79.0,8.6,232.0,8,2,2,1,12,3,4,1,12,5,4,256,7,0,5000,45,1,1,200,0,1,2,2,2,2.2,3.2,1.12,12.0,1,1,0,0,1,2,234,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1,1,1,1.0,5.0
2,358532,126833,64718,70990,95991,0,6.39,1080,2340,403,60,0,430,1,156.7,74.3,8.8,191.0,0,2,2,1,0,2,8,1,6,3,2,64,3,0,4000,18,0,0,48,1,2,0,1,2,2.2,3.4,0.8,20.0,0,0,1,1,0,1,1909,2,1,1,1,1,0,15,1,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0
14,438440,147106,99422,79197,112705,2,6.6,1080,2412,400,120,0,550,1,164.3,75.6,8.5,191.0,0,1,1,2,0,3,6,1,4,3,2,64,4,1,5000,18,0,0,50,0,1,0,0,1,2.1,5.0,1.75,16.0,0,1,1,0,0,1,813,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0
14,294782,99824,40210,80648,74100,2,6.6,1080,2412,401,90,0,480,0,164.4,75.7,8.4,190.0,0,1,1,2,0,3,6,1,4,3,2,64,3,1,5000,33,0,0,50,0,1,0,0,1,2.1,3.13,1.0,16.0,0,0,1,0,1,1,964,2,1,1,1,0,0,20,1,0,1,0,0,0,0,0,1,0,0,1,1.0,0.0
5,149980,55069,16085,46867,31959,7,6.6,1080,2408,400,60,0,500,0,165.1,76.4,8.8,195.0,0,1,1,2,0,2,8,0,3,3,2,32,1,1,5000,15,0,0,50,0,1,0,0,1,2.2,5.0,1.12,8.0,0,0,1,0,1,0,905,2,1,1,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
4,866863,256787,272332,177778,159966,1,6.7,1200,2664,436,120,0,2600,1,161.9,74.1,7.8,183.0,0,0,0,1,4,3,4,1,12,5,4,256,6,0,5000,100,0,1,50,0,1,0,1,2,2.1,2.51,0.64,50.0,0,1,0,0,1,1,295,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
1,1179223,363260,396428,189558,229977,1,6.1,1080,2400,430,120,1,2000,1,152.1,72.7,8.9,188.0,7,1,2,1,0,2,4,1,8,4,4,128,6,0,4492,18,1,0,64,0,2,0,2,2,2.2,3.06,1.12,13.0,1,1,0,0,0,1,113,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0
3,308046,99752,40068,95972,72254,2,6.5,1080,2400,405,90,0,450,0,161.78,73.84,8.49,184.0,1,1,1,2,0,3,6,1,4,3,2,64,3,1,5000,30,0,0,50,0,1,0,0,1,2.4,4.0,1.12,16.0,0,0,1,1,1,0,752,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0
2,1977936,431383,800859,418642,327052,0,6.73,1440,3200,522,120,1,3000,1,161.4,75.3,8.49,223.0,8,2,2,1,12,3,4,1,12,5,4,256,7,0,4880,120,1,1,50,1,2,1,2,2,2.0,3.0,0.7,32.0,1,1,0,0,1,2,326,4,2,1,1,1,1,20,1,1,1,1,0,0,0,1,0,1,1,1,1.0,4.0
5,1097634,305791,406302,171518,214023,5,6.6,1080,2340,393,120,1,780,1,157.4,75.8,7.6,195.0,8,2,2,1,4,2,4,1,8,4,4,128,6,0,4500,45,1,1,50,0,1,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,905,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
13,584585,189588,158432,111846,124719,1,6.1,1080,2340,422,60,0,500,1,149.1,71.4,7.6,165.0,3,2,2,1,0,3,7,1,6,3,2,128,3,2,3650,22,0,0,40,1,2,0,1,2,2.0,2.8,0.8,32.0,0,0,1,0,1,2,1940,2,1,1,1,1,0,21,1,1,1,1,1,1,0,1,0,1,1,1,0.0,3.0
2,593409,205213,115839,123029,149328,0,6.67,1220,2712,446,120,1,1800,1,161.15,74.24,7.98,181.0,4,1,1,1,0,2,4,1,8,3,2,256,4,0,5100,67,0,0,64,0,1,0,1,2,2.6,3.06,1.0,16.0,0,1,1,0,1,1,234,2,2,1,1,0,0,18,0,1,1,0,0,0,0,0,1,1,1,1,1.0,0.0
2,376385,134288,72184,70690,99223,0,6.47,1080,2340,398,60,0,430,1,157.8,74.2,9.7,204.0,0,2,2,1,0,2,8,1,6,3,2,128,3,0,5260,30,0,0,64,0,2,0,1,2,2.5,3.1,1.0,16.0,0,0,1,1,0,1,1574,2,1,1,1,1,0,12,1,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0
5,306360,93762,67379,74338,70881,3,5.5,1440,2560,534,60,0,610,0,150.9,72.6,7.7,157.0,8,2,2,2,0,2,14,0,4,2,2,32,2,1,3600,15,1,0,12,0,1,0,1,2,1.7,4.1,1.34,5.0,0,0,1,0,0,2,3096,2,1,0,1,0,0,9,1,1,1,1,0,0,0,0,1,1,0,0,0.0,3.0
5,388109,133239,73877,76696,104297,3,6.5,1080,2400,407,90,0,400,1,159.9,75.1,8.4,189.0,7,1,1,1,0,2,8,1,4,3,2,128,3,1,4500,25,0,0,64,0,1,0,1,2,2.2,2.8,0.8,32.0,0,0,1,1,1,1,1270,4,1,1,1,0,0,15,1,1,1,0,0,0,0,0,1,1,0,0,1.0,1.0
3,672050,229784,171319,134277,136670,0,6.9,1080,2640,413,144,0,500,1,170.82,73.95,7.35,188.6,2,1,2,2,0,2,4,1,8,3,2,128,4,0,4200,30,1,0,64,0,1,0,1,2,2.4,3.0,0.7,32.0,1,1,0,0,1,2,448,4,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,1,1,1,1.0,2.0
2,1399146,358682,478125,300340,261999,0,6.55,1236,2750,460,120,1,3000,1,157.2,72.77,7.45,179.3,0,2,2,1,8,3,4,1,8,5,4,256,7,0,4700,67,0,0,50,1,2,0,2,2,2.0,2.8,0.8,32.0,0,1,0,0,1,2,82,4,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
4,591363,189613,158736,121205,121809,2,6.26,1080,2340,412,60,0,500,0,154.6,73.9,8.4,182.0,0,2,2,2,0,3,7,1,8,3,2,256,3,0,4000,22,0,0,48,1,1,0,1,2,2.0,3.1,0.8,32.0,0,0,0,0,0,2,1909,2,1,1,1,1,0,21,1,1,1,0,0,0,0,0,1,0,0,0,0.0,2.0
6,445821,138261,110572,87427,109561,0,6.43,1080,2400,409,60,0,450,0,159.9,73.2,7.5,173.0,0,1,1,1,0,3,6,1,6,3,2,128,3,1,4500,33,0,0,64,0,1,0,0,1,2.4,3.00395390070922,0.9680385288966724,16.0,0,1,1,0,1,1,874,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,0,1,1.0,0.0
2,438474,139179,70560,112227,116508,0,6.67,1080,2400,395,120,0,1000,0,161.1,75.0,7.7,175.0,4,1,1,2,2,3,6,1,8,3,2,128,4,1,5000,33,0,0,108,0,1,0,0,1,2.6,3.06,1.0,16.0,0,1,1,1,1,1,174,2,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,1,1,1,0.0,0.0
2,421890,145931,65720,99558,110681,2,6.6,1080,2400,399,90,0,450,0,163.56,75.78,8.75,195.0,3,1,1,2,2,3,6,1,4,3,2,64,4,1,5000,33,0,1,50,0,1,0,0,2,2.45,3.06,1.0,16.0,0,1,1,1,0,1,1025,2,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,0,0,1,1.0,1.0
3,152974,57859,18015,39028,38072,6,6.5,720,1600,268,90,0,460,0,163.95,74.94,8.49,185.0,1,1,1,2,0,3,12,0,4,3,2,64,1,1,5000,15,0,0,50,0,1,0,0,1,2.5,4.0,1.75,16.0,0,0,1,0,0,1,905,2,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
3,866863,256787,272332,177778,159966,4,6.7,1220,2712,446,144,1,2000,1,161.23,72.4,8.19,186.0,8,4,2,1,4,3,4,1,8,3,2,128,4,0,4500,125,1,1,50,1,2,0,1,2,1.9,2.76,0.64,50.0,1,1,0,0,1,1,143,4,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,0,1,1,1.0,2.0
13,553019,181642,111834,127341,132202,1,6.94,1136,2690,421,120,1,1200,0,169.77,75.4,6.9,195.0,0,2,2,2,0,0,4,1,12,3,3,256,6,0,4400,66,0,1,50,0,1,0,2,2,2.2,1.56,0.9680385288966724,32.0,0,1,0,0,1,2,21,4,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
11,246517,76536,23834,81835,64312,2,6.6,720,1612,267,90,0,400,0,163.84,75.49,8.5,202.0,0,1,1,2,1,3,12,0,8,3,2,64,1,1,5000,18,0,0,16,0,1,0,0,1,2.0,3.00395390070922,0.9680385288966724,8.0,0,0,1,1,0,0,540,2,1,1,0,0,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
2,308207,89157,68651,65211,85188,0,6.39,1080,2340,403,60,0,430,1,156.8,74.5,8.7,179.0,0,2,2,1,1,3,10,1,6,3,2,64,3,1,4030,18,0,0,48,0,1,0,1,2,2.0,2.0,0.8,32.0,0,0,1,1,0,1,1817,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0
5,1864199,453524,740162,361342,309171,5,6.2,1080,2340,416,120,1,2600,1,147.0,70.6,7.6,167.0,8,2,2,1,12,3,4,1,8,5,4,128,7,0,4000,25,1,1,50,0,1,2,2,2,2.2,3.2,1.12,12.0,1,1,0,0,1,2,234,4,2,1,1,1,1,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
2,147618,55342,15180,46991,30105,2,6.22,720,1520,270,60,0,400,0,156.5,75.4,9.4,188.0,1,1,1,3,0,2,12,1,3,1,1,32,1,1,5000,18,0,0,12,0,1,0,0,1,2.0,2.55,1.12,8.0,0,0,1,1,0,0,1787,2,1,1,1,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
5,591585,177788,135748,120328,157721,3,6.6,1080,2340,390,120,1,1000,1,162.3,78.6,9.1,222.0,0,2,1,2,4,2,5,1,6,3,2,128,6,1,6000,25,0,0,50,0,1,0,1,2,2.2,2.0,1.12,13.0,0,1,0,0,1,1,113,4,1,1,1,0,0,18,0,1,1,0,0,0,0,1,0,1,0,1,1.0,1.0
11,247581,80053,23425,83001,61102,2,6.6,720,1612,267,90,0,450,0,163.69,75.6,8.55,190.0,0,1,1,2,1,3,12,0,3,3,2,64,1,1,5000,10,0,0,13,0,2,0,0,1,1.9,3.00395390070922,0.9680385288966724,8.0,0,1,1,1,0,0,265,2,1,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
14,391929,129189,45821,108480,108439,3,6.43,1080,2400,409,90,0,1000,0,159.8,72.9,7.9,182.0,0,1,1,1,2,3,7,1,8,3,2,128,4,1,5000,33,0,0,64,0,1,0,0,1,2.1,2.0,0.7,8.0,0,1,1,0,1,1,448,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1,0,1,0.0,0.0
5,472949,155531,104355,89865,123198,3,6.5,1080,2340,396,120,0,1000,0,161.0,76.5,8.3,197.0,0,1,1,2,0,2,5,1,6,3,2,128,4,1,5000,25,0,0,50,0,1,0,1,2,2.2,3.06,1.12,13.0,0,1,1,0,1,1,265,2,1,1,1,0,0,18,0,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0
5,185380,65256,18289,47967,53868,3,5.6,1080,2220,441,60,0,390,0,149.2,70.6,8.4,172.0,8,2,2,3,0,2,14,0,4,2,2,32,1,1,3000,18,0,0,16,0,1,0,0,1,1.9,3.1,1.0,16.0,0,0,1,1,1,1,2425,2,1,0,0,0,0,11,1,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0
2,393792,134816,62084,94084,102808,2,6.5,1080,2400,405,90,0,500,0,161.8,75.3,8.9,190.0,0,1,1,2,2,3,7,1,4,3,2,64,4,1,5000,18,0,1,48,0,2,0,0,1,2.0,4.0,1.12,8.0,0,1,1,1,0,1,1209,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
5,1116718,319867,405165,166062,225624,5,6.1,1080,2340,425,120,1,780,1,146.0,70.6,7.6,167.0,8,2,2,1,6,2,4,1,8,4,4,128,6,0,3700,25,1,1,50,1,1,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,933,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
10,432674,138399,92935,91603,109737,0,6.43,1080,2400,409,90,0,450,0,158.9,73.9,7.99,185.0,7,1,2,1,0,3,6,1,6,3,2,128,5,0,4200,33,0,0,50,0,1,0,0,2,2.4,3.06,1.0,16.0,1,1,0,1,0,1,721,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0
6,1441869,381368,486801,305194,268497,0,6.74,1240,2772,451,120,1,2150,1,162.7,75.2,8.5,200.0,5,2,1,1,0,3,4,1,12,5,4,256,7,0,5500,100,0,0,50,0,1,0,2,2,2.4,3.0,0.9680385288966724,16.0,0,1,0,0,1,1,234,2,2,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
2,384981,124544,75886,89263,95288,0,6.43,1080,2400,409,90,0,700,0,159.87,73.87,8.09,179.0,3,1,1,2,0,3,12,1,6,3,2,64,4,1,5000,33,0,0,108,0,1,0,0,1,2.4,3.06,1.0,16.0,0,0,1,1,0,1,964,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1,0,1,1.0,0.0
13,577736,188367,150748,109883,128738,1,6.39,1440,3120,538,60,0,660,1,157.8,72.3,8.6,189.0,8,2,2,1,0,3,7,1,6,3,2,128,3,2,4200,40,1,1,40,1,2,0,1,2,2.0,2.7,1.0,24.0,0,0,0,0,1,2,2121,2,1,1,1,1,0,21,1,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
2,577493,197750,128038,114462,137243,0,6.55,1080,2400,402,90,0,500,1,160.5,75.7,6.8,158.0,3,2,1,2,0,3,6,1,6,3,2,128,4,1,4250,33,0,0,64,0,1,0,1,2,2.2,3.4,0.8,20.0,0,1,0,0,1,1,1056,2,2,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0
3,176485,61618,18522,46027,50318,6,6.5,720,1600,270,90,0,450,0,167.24,76.54,9.36,203.0,2,1,1,2,0,3,12,0,4,3,2,64,1,1,5000,10,0,0,50,0,1,0,0,1,2.0,2.76,1.12,8.0,0,0,1,1,0,1,933,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0
2,338231,133249,44936,66474,93572,3,6.43,1080,2400,406,60,0,450,1,160.5,74.5,8.3,178.8,3,1,1,2,0,2,11,1,4,3,2,64,4,1,5000,33,0,0,48,0,1,0,1,2,2.5,3.06,1.12,13.0,0,0,1,1,0,1,1270,2,1,1,1,0,0,12,0,1,1,0,0,0,0,0,1,0,0,0,1.0,0.0
8,1206944,321813,454814,182280,248037,0,6.8,1080,2400,387,165,0,530,1,170.5,78.3,9.5,215.0,0,2,2,1,6,2,4,1,8,4,2,128,6,0,4500,65,0,0,64,0,1,2,2,2,2.0,4.0,1.12,8.0,0,1,1,0,1,2,933,2,1,1,1,1,0,20,1,1,1,1,0,0,1,0,0,1,1,1,1.0,2.0
5,146527,55975,15438,50884,24230,6,5.7,720,1520,301,60,0,430,0,146.2,70.9,8.3,149.0,0,1,1,0,0,2,12,1,2,1,1,16,1,1,3000,47,0,0,13,0,1,0,0,1,2.0,5.0,1.12,5.0,0,0,1,1,1,0,1664,1,1,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
13,1237186,347330,479118,189225,221513,1,6.74,1212,2616,428,120,1,550,1,162.1,75.5,8.5,209.0,8,2,2,1,6,3,4,1,8,4,4,256,6,2,4700,66,1,1,50,0,2,0,2,2,2.2,2.0,0.7,13.0,0,0,0,0,0,2,721,4,2,1,1,1,1,20,1,1,1,1,1,1,0,1,0,1,1,1,1.0,4.0
11,240915,76042,23427,81392,60054,2,6.6,720,1612,267,90,0,450,0,163.7,75.6,8.6,180.0,0,1,1,2,1,3,12,0,3,3,2,64,1,1,5000,10,0,0,13,0,2,0,0,1,2.0,3.00395390070922,0.9680385288966724,8.0,0,0,1,1,0,0,295,2,1,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
2,1225350,326540,470277,191951,236618,0,6.28,1080,2400,419,120,0,500,1,152.7,69.9,8.16,182.0,0,2,2,1,6,3,4,1,8,4,4,128,6,0,4500,67,1,1,50,0,2,1,2,2,2.5,3.0,0.7,32.0,0,1,0,0,1,2,783,2,2,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,1,1,1.0,2.0
6,362813,118157,70569,79309,94778,2,6.49,1080,2400,405,90,0,450,0,163.0,74.7,9.0,190.0,0,1,1,3,0,2,8,1,6,3,2,128,3,1,4300,30,0,0,64,0,1,0,1,2,2.1,1.72,0.8,16.0,0,1,1,0,1,1,1390,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0,0,0,1.0,1.0
5,560697,170850,143095,111552,135200,7,6.6,1080,2408,400,120,0,500,0,168.8,79.9,9.9,235.0,8,1,1,2,0,3,6,1,6,3,2,128,4,1,4050,25,0,1,50,0,2,0,1,1,2.2,3.1,0.9680385288966724,13.0,0,1,1,0,1,1,783,2,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0
13,1264201,377589,471721,213072,201818,1,6.67,1220,2700,444,120,1,550,1,161.0,74.5,8.3,200.0,8,2,2,1,6,3,4,1,8,4,4,256,6,2,4815,88,1,1,48,0,2,0,2,2,2.4,1.4,1.22,13.0,0,0,0,0,0,2,540,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,1,1,1,1,1.0,4.0
5,571424,181304,132908,103044,154168,3,6.7,1080,2400,393,120,0,800,0,164.9,77.3,8.4,199.0,0,1,1,2,4,2,5,1,8,3,2,128,6,1,6000,25,0,0,108,0,1,0,1,2,2.2,2.8,0.8,32.0,0,1,0,0,1,1,509,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0
3,426241,132393,65485,112845,115518,4,6.6,1080,2400,402,120,0,500,0,160.5,74.4,7.9,166.0,2,1,1,1,0,3,6,1,6,3,2,128,3,1,5000,33,0,0,108,0,1,0,0,2,2.5,5.0,1.0,16.0,0,1,1,1,1,1,691,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0
15,810336,193057,260802,160768,195709,0,6.78,1080,2448,395,144,0,800,1,173.0,77.0,9.9,239.0,0,2,2,1,4,2,5,1,8,4,4,128,6,0,6000,65,0,1,64,0,2,2,2,2,2.5,4.0,1.12,24.0,0,1,1,0,1,2,1270,2,1,1,1,0,0,20,1,1,1,0,1,1,0,1,0,1,1,1,1.0,3.0
2,357730,109240,61480,86343,100667,0,6.67,1080,2400,395,120,0,700,1,164.2,76.1,8.12,202.0,3,2,1,2,0,3,12,1,6,3,2,64,4,1,5000,67,0,0,108,0,1,0,0,1,2.4,2.9,1.25,16.0,0,0,1,1,1,1,933,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1,0,1,1.0,0.0
0,154680,54012,18177,40689,41802,2,6.82,720,1640,263,90,0,500,0,170.57,77.5,8.6,205.0,0,1,1,2,0,3,12,0,4,3,2,128,1,1,6000,18,0,0,16,0,2,0,0,1,2.0,3.00395390070922,0.9680385288966724,8.0,0,0,1,1,0,0,479,2,1,1,0,0,0,20,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
2,268860,90211,40709,63167,74773,2,6.5,1080,2400,405,90,0,400,0,161.9,75.5,8.9,181.0,0,1,1,2,0,3,12,1,4,3,2,64,1,1,5000,22,0,1,50,0,1,0,0,1,2.0,3.00395390070922,1.12,8.0,0,0,1,1,0,0,933,2,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0,0,0,1.0,0.0
9,634847,156616,149831,193311,135089,0,6.7,1080,2412,394,120,1,1200,1,161.5,74.8,7.4,181.0,5,1,1,1,0,3,4,1,12,3,2,256,6,1,5000,80,0,1,50,1,2,0,1,2,2.0,2.75,0.64,50.0,0,1,0,0,1,1,82,4,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,2.0
2,1397705,293428,539878,307723,256676,0,6.67,1220,2712,446,120,1,1800,1,160.45,74.34,8.25,186.0,4,1,1,1,4,3,4,1,8,5,4,256,7,0,5000,67,0,0,64,0,1,0,1,2,2.6,3.06,1.0,16.0,0,1,0,0,1,1,234,2,2,1,1,0,0,20,0,1,1,0,0,0,0,1,0,1,1,1,1.0,1.0
