Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Speakers,Launch price category
8,1575346,388348,605136,293516,288343,0,6.8,1116,2480,400,120,0,1500,1,120,163.9,76.3,8.3,228.0,0,2,0,1,8,3,1,1575346,8,5,4,256,7,0,5000,80,0,0,64,1,2,2,2,2,2.0,2.8,0.7,16.0,0,1,0,0,1,2,540,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
5,604726,192451,136485,116995,158795,3,6.6,1080,2340,390,120,1,1000,1,240,161.7,78.0,8.2,209.0,7,2,1,1,4,2,1,604726,6,3,2,128,6,1,5000,25,0,0,50,0,1,0,1,2,2.2,3.06,1.12,13.0,1,1,0,0,1,1,174,4,1,1,1,0,0,18,0,1,1,0,1,1,0,1,0,1.0,1.0
3,559333,193551,109871,126145,129766,2,6.6,1080,2400,399,120,0,600,0,120,162.83,73.77,9.19,202.0,1,1,1,2,0,2,1,559333,8,3,2,256,4,1,5000,20,0,0,50,0,1,0,1,2,2.5,4.0,1.12,16.0,0,1,1,0,1,1,448,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
3,554764,197538,94177,118975,144074,4,6.7,1080,2400,395,120,1,1200,0,240,162.56,74.75,8.29,190.0,0,4,1,1,0,2,1,554764,8,3,2,256,4,1,5000,30,1,0,50,0,1,0,1,2,2.4,3.003953901,0.9680385288966724,32.0,1,1,1,0,1,1,113,2,2,1,1,0,0,20,1,1,1,0,1,1,0,0,1,1.0,1.0
14,423087,140266,70632,109061,103128,3,6.4,1080,2400,411,90,0,1000,0,360,159.9,73.3,7.95,178.0,0,1,1,2,0,3,1,423087,4,3,2,64,4,1,5000,33,0,0,50,0,1,0,0,2,2.5,3.06,1.0,16.0,0,0,1,0,0,1,660,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,0.0,0.0
2,241410,87028,34315,62211,57856,2,6.53,1080,2340,395,60,0,400,0,120,162.3,77.3,9.6,198.0,0,1,1,2,0,2,1,241410,4,3,2,64,4,1,6000,18,0,1,48,0,1,0,0,1,2.0,4.0,1.12,8.0,0,0,1,1,0,0,1329,2,1,1,1,0,0,13,1,0,1,0,0,0,0,0,1,1.0,0.0
13,542241,171381,118160,130301,122399,1,6.7,1084,2412,395,120,0,1200,1,300,161.54,75.36,6.98,191.0,0,1,1,1,0,0,1,542241,8,4,4,256,6,0,4600,66,0,1,50,0,1,0,1,2,2.4,2.8,0.61,60.0,0,0,0,0,0,1,234,4,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
5,213850,72926,26922,54332,59670,3,6.1,1080,2400,431,60,0,450,1,120,149.9,69.8,7.9,152.0,0,1,1,1,0,3,1,213850,4,3,2,64,1,1,3500,15,0,0,48,0,1,0,0,1,2.2,2.8,0.9,25.0,0,0,1,1,1,1,1604,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,0.0
14,247675,91852,22955,66020,66848,2,6.74,720,1600,260,90,0,560,0,180,167.2,76.7,7.99,186.0,4,1,1,2,0,3,1,247675,4,3,2,64,1,1,5000,10,0,0,13,0,1,0,0,1,2.2,3.003953901,0.9680385288966724,5.0,0,0,1,0,0,0,234,1,1,1,0,0,0,7,1,0,0,0,0,0,0,0,1,0.0,0.0
3,1467120,338291,550741,292130,285958,1,6.67,1080,2400,395,165,0,1300,1,360,161.16,74.0,8.59,203.0,8,2,2,1,8,3,1,1467120,8,5,4,512,7,0,5100,68,1,1,50,1,2,2,2,2,2.2,2.8,0.61,60.0,1,1,0,0,1,2,479,4,2,1,1,0,0,20,1,1,1,1,0,0,0,0,1,1.0,2.0
11,270130,84736,35760,73712,75892,0,6.67,1080,2400,395,60,0,500,0,120,163.4,76.7,7.8,190.0,3,1,1,1,0,3,1,270130,8,3,2,256,3,1,5000,33,0,0,64,0,1,0,0,1,2.5,2.8,0.8,32.0,0,0,1,1,0,0,479,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,1.0,0.0
5,457810,143808,105368,81867,126767,3,6.5,1080,2340,396,120,0,1000,0,120,161.7,77.2,8.8,208.0,7,1,1,2,0,2,1,457810,6,3,2,128,4,1,6000,25,0,0,50,0,1,0,1,1,2.0,3.003953901,0.9680385288966724,13.0,0,1,1,0,1,1,448,2,1,1,1,0,0,20,1,0,1,0,0,0,0,0,1,0.0,0.0
5,418822,96089,137559,84773,100401,3,6.7,1080,2400,394,60,0,600,1,120,163.7,76.1,8.7,199.0,0,2,2,1,0,2,1,418822,6,3,2,128,3,1,4500,25,0,0,12,1,1,0,2,2,2.2,2.8,0.8,32.0,0,0,1,1,1,2,1664,2,1,1,1,0,0,20,1,1,1,1,1,1,0,0,1,0.0,2.0
3,454760,154215,84240,102248,114057,4,6.5,1080,2400,402,120,1,1300,0,240,160.0,74.4,7.6,168.3,4,1,1,1,0,3,1,454760,12,3,2,256,4,1,5000,30,0,0,50,0,1,0,0,2,2.5,3.06,1.0,16.0,0,1,1,1,1,1,356,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,0.0
4,254972,93064,34696,61717,65495,2,6.5,1080,2340,396,60,0,430,0,120,160.4,76.6,7.8,175.0,0,2,2,3,1,3,0,254972,4,3,2,64,1,1,3750,10,0,0,20,0,1,0,0,2,2.0,3.003953901,2.0,16.0,0,0,1,1,0,1,2152,2,2,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,1.0
3,1514779,371083,601090,301223,241383,1,6.67,1080,2400,394,165,1,500,1,360,161.16,74.0,8.59,199.0,8,2,2,1,8,3,1,1514779,12,5,4,256,7,0,4600,125,1,1,50,0,2,2,2,2,2.2,2.8,0.61,60.0,1,1,0,0,1,2,509,4,2,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
0,424956,129012,64961,113345,117638,8,6.78,1080,2460,396,120,0,580,0,240,168.62,76.6,8.58,219.0,3,1,1,2,0,3,1,424956,8,3,2,128,4,1,5000,45,0,1,64,0,4,0,0,2,2.0,3.0,0.8,16.0,0,0,1,1,0,1,479,2,2,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1.0,0.0
2,1981079,432043,820859,403115,325062,0,6.67,1440,3200,526,120,1,4000,1,480,160.86,74.95,8.21,209.0,8,2,2,1,12,3,1,1981079,12,5,4,256,7,0,5000,120,0,0,50,1,1,1,2,2,2.2,3.06,1.0,16.0,0,1,0,0,1,2,265,2,2,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1.0,1.0
5,162430,60921,16172,44078,41259,7,6.5,720,1600,270,90,0,400,0,120,164.7,76.7,9.1,195.0,0,1,1,2,0,2,0,162430,3,3,2,32,1,1,5000,15,0,0,50,0,1,0,0,1,2.2,3.003953901,0.9680385288966724,5.0,0,0,1,1,1,0,721,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0.0,0.0
3,240012,75962,22972,79342,61736,2,6.6,720,1600,266,90,0,500,0,120,163.5,74.5,8.0,180.0,2,1,1,2,1,3,0,240012,4,3,2,64,1,1,5000,10,0,0,16,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,5.0,0,0,1,0,1,0,234,2,1,1,0,0,0,7,1,0,1,0,0,0,0,0,1,1.0,0.0
13,333924,108429,48773,112870,63852,2,6.95,1080,2376,376,90,0,500,0,270,171.6,79.9,8.9,214.0,1,0,1,2,0,3,1,333924,6,3,2,128,4,1,7000,22,0,0,50,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,8.0,0,0,0,0,0,1,448,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,1.0
6,1081135,347567,300204,202823,230541,0,6.74,1240,2772,451,120,1,600,1,360,162.6,75.1,8.5,191.5,4,2,1,1,8,3,1,1081135,12,5,4,256,6,0,5000,80,0,0,64,0,1,0,2,2,2.4,3.09,1.0,16.0,0,1,0,0,1,1,540,2,1,1,1,0,0,19,1,1,1,0,0,0,0,1,0,1.0,1.0
2,358084,121908,43873,98672,93661,0,6.67,1080,2400,395,120,0,1800,0,120,162.24,75.55,7.97,188.5,4,1,1,1,0,3,1,358084,6,3,2,128,4,1,5000,33,0,0,108,0,1,0,0,1,2.4,3.06,1.0,16.0,0,0,1,0,1,1,234,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1.0,0.0
11,123769,33298,10557,43956,35958,2,6.6,720,1600,267,60,0,400,0,120,163.86,75.51,8.9,199.0,0,1,1,3,0,3,1,123769,3,1,1,32,1,1,5000,10,0,0,13,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,5.0,0,0,1,1,0,0,599,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0.0,0.0
3,458668,150576,80021,102889,125182,2,6.5,1080,2400,405,120,0,500,0,120,163.06,74.8,8.45,185.0,1,1,1,2,0,3,1,458668,6,3,2,256,3,1,5000,15,0,0,50,0,1,0,0,2,2.4,2.76,1.0,16.0,0,1,1,0,1,1,509,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
12,957800,277623,265097,190998,224082,0,6.78,1260,2800,453,120,0,1300,0,120,164.2,74.4,7.5,188.0,0,2,2,1,4,3,1,957800,8,4,4,256,6,0,4600,80,0,0,50,1,1,0,1,2,2.0,2.76,1.22,50.0,0,1,0,0,1,1,326,2,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,0.0,1.0
2,1183140,318629,435995,209311,219205,0,6.28,1080,2400,419,120,0,500,1,480,152.7,69.9,8.16,180.0,0,2,2,1,6,2,1,1183140,8,4,4,128,6,0,4500,67,1,1,50,0,2,1,2,2,2.4,3.06,0.7,32.0,0,1,0,0,1,2,995,2,2,1,1,1,0,20,0,1,1,0,0,0,0,0,1,1.0,2.0
14,1293540,349908,472589,210537,260506,0,6.74,1240,2772,451,144,0,600,1,120,163.85,75.75,8.9,199.0,0,2,1,1,6,3,1,1293540,8,5,4,256,6,0,5000,150,0,0,50,0,2,0,2,2,2.5,3.09,1.0,16.0,0,1,0,0,1,2,568,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
11,404883,129182,79705,98632,97364,2,6.82,720,1600,257,90,0,450,0,120,170.6,77.5,8.7,213.0,0,1,1,2,0,3,1,404883,8,3,2,128,4,1,6000,18,0,0,50,0,2,0,0,2,1.8,3.003953901,1.12,8.0,0,0,1,1,0,1,691,2,1,1,0,0,0,20,1,1,1,0,0,0,0,0,1,1.0,0.0
5,796383,241998,215392,158716,180277,5,6.8,1440,3088,500,120,1,830,1,120,163.3,77.9,8.9,228.0,8,2,2,1,4,2,1,796383,8,4,4,128,6,0,5000,45,1,1,108,0,1,1,2,2,2.2,2.82,0.7,40.0,1,1,0,0,1,2,905,4,2,1,1,1,1,20,1,1,1,1,1,1,0,1,0,1.0,3.0
2,386760,126133,61516,89310,109801,0,6.43,1080,2400,409,90,0,700,0,180,159.87,73.87,8.09,179.5,3,1,1,2,0,3,1,386760,6,3,2,128,4,1,5000,33,0,0,64,0,1,0,0,1,2.5,3.06,1.0,16.0,0,0,1,1,0,1,905,2,1,1,1,0,0,13,0,1,1,0,0,0,0,0,1,1.0,0.0
5,148729,56475,16695,42673,32886,3,6.4,720,1560,268,60,0,400,0,120,158.4,74.7,7.8,169.0,0,1,1,3,0,2,0,148729,3,1,1,32,1,1,4000,15,0,0,13,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,8.0,0,0,1,1,1,1,2001,1,1,0,0,0,0,4,1,1,1,0,1,1,0,0,1,0.0,0.0
3,635680,212957,154666,137272,130785,0,6.5,1080,2400,405,144,0,500,1,360,159.38,74.23,6.79,155.0,2,2,1,1,0,3,1,635680,6,4,4,128,6,0,4020,33,0,0,50,0,2,0,1,2,2.4,3.14,0.7,32.0,0,1,0,0,1,2,844,4,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,2.0
3,422587,146897,77755,87633,110302,8,6.7,1080,2400,393,60,0,400,1,120,166.1,76.1,9.9,212.0,2,1,1,3,3,2,1,422587,4,3,2,64,3,1,5000,15,0,0,48,0,1,0,1,2,2.2,3.06,1.0,16.0,0,1,1,0,0,1,1329,2,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,0.0,1.0
5,391095,136002,61819,92760,100514,7,6.6,1080,2400,399,90,0,500,0,120,167.7,78.0,9.1,204.0,0,1,1,2,2,3,1,391095,4,3,2,64,4,1,5000,15,0,0,50,0,1,0,0,1,2.0,2.76,1.12,13.0,0,1,1,0,1,0,599,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,0.0
3,1552885,384021,523782,376100,268982,4,6.7,1220,2712,446,144,1,2500,1,360,161.1,72.4,8.6,197.0,8,4,2,1,8,3,1,1552885,12,5,4,512,7,0,4500,125,1,1,50,0,2,0,2,2,1.9,2.76,0.64,50.0,1,1,0,0,1,2,113,4,2,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,2.0
2,208387,83938,25798,46030,52621,2,5.99,1080,2160,403,60,0,450,0,120,158.5,75.4,8.0,180.0,0,3,2,3,0,2,1,208387,3,3,2,32,1,1,4000,18,0,0,12,0,2,0,0,2,2.0,2.9,1.4,5.0,0,0,1,1,0,1,2394,2,1,1,0,0,0,12,1,1,1,0,0,0,0,0,1,0.0,0.0
5,266455,76468,45756,70269,73962,3,6.4,1080,2340,403,60,0,630,0,120,159.0,75.1,8.9,188.0,0,1,1,3,0,2,1,266455,4,3,2,64,3,1,6000,15,0,0,48,0,1,0,1,1,2.0,4.0,1.12,20.0,0,0,1,1,1,1,1635,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,0.0
3,600657,198472,117221,133082,151882,4,6.6,1080,2400,402,144,1,1300,1,360,159.63,71.99,8.09,174.0,8,4,1,1,0,2,1,600657,8,3,2,256,4,0,5000,68,0,0,50,0,2,0,1,2,2.4,1.5,0.9680385288966724,32.0,1,1,0,0,1,1,82,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,2.0
1,565573,178561,153977,86156,146879,4,5.7,1080,2280,444,90,0,450,1,120,147.1,68.8,8.2,162.0,8,2,2,0,2,3,1,565573,6,3,2,64,5,0,2800,18,1,0,12,1,1,0,1,2,2.0,3.09,1.22,8.0,1,0,0,0,1,2,1756,2,1,1,1,1,0,18,1,1,1,1,1,1,0,0,1,1.0,2.0
3,562384,170643,143286,113077,135378,1,6.6,1080,2400,399,144,0,500,1,120,160.86,74.24,7.99,170.0,2,1,1,1,0,3,1,562384,8,3,2,256,4,0,5000,30,1,1,50,0,2,0,1,2,2.5,5.0,0.7,32.0,1,1,0,0,1,1,752,2,1,1,1,0,0,19,1,1,1,1,0,0,0,0,1,1.0,2.0
2,600986,202613,115546,136116,146711,0,6.67,1220,2712,446,120,1,1800,1,120,161.15,74.24,7.98,187.0,4,1,1,1,0,2,1,600986,8,3,2,128,4,0,5100,67,0,0,200,0,2,0,1,2,2.6,3.06,1.0,16.0,1,1,1,0,1,1,234,2,2,1,1,0,0,18,0,1,1,0,0,0,0,0,1,1.0,1.0
5,764972,215632,254427,130742,164171,3,6.5,1080,2400,407,120,0,400,1,120,159.8,74.5,8.4,190.0,8,1,2,1,4,3,1,764972,6,4,2,128,6,1,4500,25,1,1,12,1,2,0,2,2,2.0,2.74,0.8,32.0,0,1,0,0,1,2,1421,4,2,1,1,1,1,20,0,1,1,0,1,1,0,0,1,1.0,2.0
14,576716,187667,95385,152993,140671,0,6.7,1080,2412,394,120,0,950,0,240,161.47,74.02,8.75,190.0,5,0,0,1,0,2,1,576716,8,3,2,128,4,0,5000,67,0,0,50,1,1,0,1,2,2.4,4.0,1.12,16.0,0,1,0,0,1,1,234,2,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,1.0
15,1340037,367963,486752,217995,267327,0,6.78,1080,2448,395,165,0,830,1,720,173.0,77.0,10.3,239.0,0,2,2,1,6,3,1,1340037,8,4,4,128,6,0,6000,65,0,1,50,0,1,1,2,2,2.0,2.93,1.22,12.0,0,1,1,0,1,2,783,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
12,2117129,473092,907124,389821,347092,0,6.78,1440,3200,517,120,1,3000,1,300,164.1,75.6,9.2,229.0,9,2,2,1,12,3,1,2117129,12,5,4,256,7,0,5500,80,1,1,50,1,2,2,2,2,2.5,2.76,0.7,50.0,0,1,0,0,1,2,113,4,2,1,0,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
12,1534769,385633,540758,326032,282346,0,6.78,1260,2800,453,144,0,600,1,300,164.7,77.0,8.5,192.0,0,2,1,1,8,3,1,1534769,16,5,4,256,7,0,5000,120,0,0,50,0,1,2,2,2,2.5,3.1,1.0,16.0,0,1,0,0,1,2,479,2,2,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
7,529987,169547,162493,88311,109636,1,6.1,1080,2520,449,60,0,400,1,120,158.0,68.0,8.2,164.0,5,2,2,2,2,3,1,529987,6,3,2,128,3,1,3140,18,0,0,12,1,1,0,1,2,2.0,4.0,1.12,8.0,0,1,0,0,1,2,1756,2,1,1,1,1,0,19,1,1,1,1,0,0,0,0,1,1.0,2.0
6,1942603,428614,791748,395080,327161,0,6.82,1440,3168,510,120,1,1600,1,240,163.3,75.8,9.15,220.0,5,2,2,1,12,3,1,1942603,12,5,4,256,7,0,5400,100,1,1,50,1,2,1,2,2,2.4,2.74,0.8,32.0,1,1,0,0,1,2,203,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
14,816276,227759,219558,158445,210514,0,6.62,1080,2400,397,120,0,700,1,360,162.9,75.8,8.65,194.5,0,1,1,1,4,3,1,816276,8,3,2,128,6,0,5000,80,0,0,64,0,2,0,2,2,2.5,3.13,1.0,16.0,0,1,0,0,1,1,813,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,1.0
5,1907531,457176,769130,374255,306970,5,6.8,1440,3088,501,120,1,2600,1,240,162.3,79.0,8.6,232.0,8,2,2,1,12,3,1,1907531,12,5,4,256,7,0,5000,45,1,1,200,0,1,2,2,2,2.2,3.2,1.12,12.0,1,1,0,0,1,2,234,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1.0,3.0
2,358532,126833,64718,70990,95991,0,6.39,1080,2340,403,60,0,430,1,120,156.7,74.3,8.8,191.0,0,2,2,1,0,2,1,358532,6,3,2,64,3,0,4000,18,0,0,48,1,2,0,1,2,2.2,3.4,0.8,20.0,0,0,1,1,0,1,1909,2,1,1,1,1,0,15,1,1,1,0,0,0,0,0,1,0.0,1.0
14,438440,147106,99422,79197,112705,2,6.6,1080,2412,400,120,0,550,1,240,164.3,75.6,8.5,191.0,0,1,1,2,0,3,1,438440,4,3,2,64,4,1,5000,18,0,0,50,0,1,0,0,1,2.1,5.0,1.75,16.0,0,1,1,0,0,1,813,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,1.0
14,294782,99824,40210,80648,74100,2,6.6,1080,2412,401,90,0,480,0,180,164.4,75.7,8.4,190.0,0,1,1,2,0,3,1,294782,4,3,2,64,3,1,5000,33,0,0,50,0,1,0,0,1,2.1,3.13,1.0,16.0,0,0,1,0,1,1,964,2,1,1,1,0,0,20,1,0,1,0,0,0,0,0,1,1.0,0.0
5,149980,55069,16085,46867,31959,7,6.6,1080,2408,400,60,0,500,0,120,165.1,76.4,8.8,195.0,0,1,1,2,0,2,0,149980,3,3,2,32,1,1,5000,15,0,0,50,0,1,0,0,1,2.2,5.0,1.12,8.0,0,0,1,0,1,0,905,2,1,1,1,0,0,7,0,0,1,0,0,0,0,0,1,0.0,0.0
4,866863,256787,272332,177778,159966,1,6.7,1200,2664,436,120,0,2600,1,120,161.9,74.1,7.8,183.0,0,0,0,1,4,3,1,866863,12,5,4,256,6,0,5000,100,0,1,50,0,1,0,1,2,2.1,2.51,0.64,50.0,0,1,0,0,1,1,295,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
1,1179223,363260,396428,189558,229977,1,6.1,1080,2400,430,120,1,2000,1,120,152.1,72.7,8.9,188.0,7,1,2,1,0,2,1,1179223,8,4,4,128,6,0,4492,18,1,0,64,0,2,0,2,2,2.2,3.06,1.12,13.0,1,1,0,0,0,1,113,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,1.0
3,308046,99752,40068,95972,72254,2,6.5,1080,2400,405,90,0,450,0,120,161.78,73.84,8.49,184.0,1,1,1,2,0,3,1,308046,4,3,2,64,3,1,5000,30,0,0,50,0,1,0,0,1,2.4,4.0,1.12,16.0,0,0,1,1,1,0,752,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1.0,0.0
2,1977936,431383,800859,418642,327052,0,6.73,1440,3200,522,120,1,3000,1,240,161.4,75.3,8.49,223.0,8,2,2,1,12,3,1,1977936,12,5,4,256,7,0,4880,120,1,1,50,1,2,1,2,2,2.0,3.0,0.7,32.0,1,1,0,0,1,2,326,4,2,1,1,1,1,20,1,1,1,1,0,0,0,1,0,1.0,3.0
5,1097634,305791,406302,171518,214023,5,6.6,1080,2340,393,120,1,780,1,240,157.4,75.8,7.6,195.0,8,2,2,1,4,2,1,1097634,8,4,4,128,6,0,4500,45,1,1,50,0,1,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,905,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1.0,2.0
13,584585,189588,158432,111846,124719,1,6.1,1080,2340,422,60,0,500,1,120,149.1,71.4,7.6,165.0,3,2,2,1,0,3,1,584585,6,3,2,128,3,2,3650,22,0,0,40,1,2,0,1,2,2.0,2.8,0.8,32.0,0,0,1,0,1,2,1940,2,1,1,1,1,0,21,1,1,1,1,1,1,0,1,0,0.0,2.0
2,593409,205213,115839,123029,149328,0,6.67,1220,2712,446,120,1,1800,1,120,161.15,74.24,7.98,181.0,4,1,1,1,0,2,1,593409,8,3,2,256,4,0,5100,67,0,0,64,0,1,0,1,2,2.6,3.06,1.0,16.0,0,1,1,0,1,1,234,2,2,1,1,0,0,18,0,1,1,0,0,0,0,0,1,1.0,0.0
2,376385,134288,72184,70690,99223,0,6.47,1080,2340,398,60,0,430,1,120,157.8,74.2,9.7,204.0,0,2,2,1,0,2,1,376385,6,3,2,128,3,0,5260,30,0,0,64,0,2,0,1,2,2.5,3.1,1.0,16.0,0,0,1,1,0,1,1574,2,1,1,1,1,0,12,1,1,1,0,0,0,0,0,1,0.0,1.0
5,306360,93762,67379,74338,70881,3,5.5,1440,2560,534,60,0,610,0,120,150.9,72.6,7.7,157.0,8,2,2,2,0,2,0,306360,4,2,2,32,2,1,3600,15,1,0,12,0,1,0,1,2,1.7,4.1,1.34,5.0,0,0,1,0,0,2,3096,2,1,0,1,0,0,9,1,1,1,1,0,0,0,0,1,0.0,2.0
5,388109,133239,73877,76696,104297,3,6.5,1080,2400,407,90,0,400,1,120,159.9,75.1,8.4,189.0,7,1,1,1,0,2,1,388109,4,3,2,128,3,1,4500,25,0,0,64,0,1,0,1,2,2.2,2.8,0.8,32.0,0,0,1,1,1,1,1270,4,1,1,1,0,0,15,1,1,1,0,0,0,0,0,1,1.0,1.0
3,672050,229784,171319,134277,136670,0,6.9,1080,2640,413,144,0,500,1,120,170.82,73.95,7.35,188.6,2,1,2,2,0,2,1,672050,8,3,2,128,4,0,4200,30,1,0,64,0,1,0,1,2,2.4,3.0,0.7,32.0,1,1,0,0,1,2,448,4,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,1.0,2.0
2,1399146,358682,478125,300340,261999,0,6.55,1236,2750,460,120,1,3000,1,240,157.2,72.77,7.45,179.3,0,2,2,1,8,3,1,1399146,8,5,4,256,7,0,4700,67,0,0,50,1,2,0,2,2,2.0,2.8,0.8,32.0,0,1,0,0,1,2,82,4,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1.0,2.0
4,591363,189613,158736,121205,121809,2,6.26,1080,2340,412,60,0,500,0,120,154.6,73.9,8.4,182.0,0,2,2,2,0,3,1,591363,8,3,2,256,3,0,4000,22,0,0,48,1,1,0,1,2,2.0,3.1,0.8,32.0,0,0,0,0,0,2,1909,2,1,1,1,1,0,21,1,1,1,0,0,0,0,0,1,0.0,2.0
6,445821,138261,110572,87427,109561,0,6.43,1080,2400,409,60,0,450,0,180,159.9,73.2,7.5,173.0,0,1,1,1,0,3,1,445821,6,3,2,128,3,1,4500,33,0,0,64,0,1,0,0,1,2.4,3.003953901,0.9680385288966724,16.0,0,1,1,0,1,1,874,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,0.0
2,438474,139179,70560,112227,116508,0,6.67,1080,2400,395,120,0,1000,0,240,161.1,75.0,7.7,175.0,4,1,1,2,2,3,1,438474,8,3,2,128,4,1,5000,33,0,0,108,0,1,0,0,1,2.6,3.06,1.0,16.0,0,1,1,1,1,1,174,2,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,0.0,0.0
2,421890,145931,65720,99558,110681,2,6.6,1080,2400,399,90,0,450,0,240,163.56,75.78,8.75,195.0,3,1,1,2,2,3,1,421890,4,3,2,64,4,1,5000,33,0,1,50,0,1,0,0,2,2.45,3.06,1.0,16.0,0,1,1,1,0,1,1025,2,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,1.0,1.0
3,152974,57859,18015,39028,38072,6,6.5,720,1600,268,90,0,460,0,120,163.95,74.94,8.49,185.0,1,1,1,2,0,3,0,152974,4,3,2,64,1,1,5000,15,0,0,50,0,1,0,0,1,2.5,4.0,1.75,16.0,0,0,1,0,0,1,905,2,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0.0,0.0
3,866863,256787,272332,177778,159966,4,6.7,1220,2712,446,144,1,2000,1,360,161.23,72.4,8.19,186.0,8,4,2,1,4,3,1,866863,8,3,2,128,4,0,4500,125,1,1,50,1,2,0,1,2,1.9,2.76,0.64,50.0,1,1,0,0,1,1,143,4,1,1,1,0,0,18,1,1,1,1,0,0,0,0,1,1.0,2.0
13,553019,181642,111834,127341,132202,1,6.94,1136,2690,421,120,1,1200,0,120,169.77,75.4,6.9,195.0,0,2,2,2,0,0,1,553019,12,3,3,256,6,0,4400,66,0,1,50,0,1,0,2,2,2.2,1.56,0.9680385288966724,32.0,0,1,0,0,1,2,21,4,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1.0,2.0
11,246517,76536,23834,81835,64312,2,6.6,720,1612,267,90,0,400,0,120,163.84,75.49,8.5,202.0,0,1,1,2,1,3,0,246517,8,3,2,64,1,1,5000,18,0,0,16,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,8.0,0,0,1,1,0,0,540,2,1,1,0,0,0,7,1,0,1,0,0,0,0,0,1,0.0,0.0
